;------------------------------------------------------------
;	顔絵
;------------------------------------------------------------
;・ファイルネームはキャラIDに合わせる
;・デフォ設定 width180 height180
;サイズ変える場合は全てリサイズしないとズレます
;フォントの10倍以上で揃える
;縮小には耐えられますが拡大はやめたほうがいいかと

;・キャラ毎に1枚画像ファイルに収める
;服装違いをｙ軸、表情差分をｘ軸に増設
;・リソース定義規則
;顔絵の種類(ファイル名違い)_服装(Yの段落振り)_表情(Xの段落振り)_キャラID_差分
;種類	立ち絵、顔絵
;服装	体形、服、裸、特殊服装
;表情	通常、笑顔、怒り、オナニー、愛撫、性交
;エフェクト 照れ、吐息、汗
;差分   エフェクトを共有しない画像

;リソース名,元ファイル名,x,y,width,height
顔絵_服_LOVE_69_人里,69_顔_1.webp,720,0,180,180

;------------------------------------------------------------
;70_小鈴
;------------------------------------------------------------
;服
顔絵_服_通常_70,70_顔.webp,0,0,180,180
顔絵_服_笑顔_70,70_顔.webp,180,0,180,180
顔絵_服_怒り_70,70_顔.webp,360,0,180,180
顔絵_服_発情_70,70_顔.webp,900,0,180,180
顔絵_服_YAN_70,70_顔.webp,720,0,180,180

;裸
顔絵_裸_通常_70,70_顔.webp,0,180,180,180
顔絵_裸_笑顔_70,70_顔.webp,180,180,180,180
顔絵_裸_怒り_70,70_顔.webp,360,180,180,180
顔絵_裸_発情_70,70_顔.webp,900,180,180,180
顔絵_裸_オナニー_70,70_顔.webp,720,180,180,180
顔絵_裸_愛撫_70,70_顔.webp,0,360,180,180
顔絵_裸_性交_70,70_顔.webp,180,360,180,180
;体形拆分
顔絵_裸_巨乳拆分_70,70_巨.webp,0,0,180,180
顔絵_裸_爆乳拆分_70,70_爆.webp,0,0,180,180
;特殊服装
顔絵_服_メガネ_通常_70,70_作業.webp,0,0,180,180
顔絵_服_メガネ_笑顔_70,70_作業.webp,180,0,180,180
顔絵_服_メガネ_怒り_70,70_作業.webp,360,0,180,180
顔絵_服_メガネ_発情_70,70_作業.webp,900,0,180,180
顔絵_巨乳服_メガネ_通常_70,70_作業.webp,0,0,180,180
顔絵_巨乳服_メガネ_笑顔_70,70_作業.webp,180,0,180,180
顔絵_巨乳服_メガネ_怒り_70,70_作業.webp,360,0,180,180
顔絵_巨乳服_メガネ_発情_70,70_作業.webp,900,0,180,180
顔絵_爆巨乳服_メガネ_通常_70,70_作業.webp,0,0,180,180
顔絵_爆巨乳服_メガネ_笑顔_70,70_作業.webp,180,0,180,180
顔絵_爆巨乳服_メガネ_怒り_70,70_作業.webp,360,0,180,180
顔絵_爆巨乳服_メガネ_発情_70,70_作業.webp,900,0,180,180
;エフェクト
顔絵_照れ_70,70_顔.webp,540,0,180,180
顔絵_吐息_70,70_顔.webp,360,360,180,180
顔絵_汗_70,70_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;71_針妙丸
;------------------------------------------------------------
;服
顔絵_服_通常_71,71_顔.webp,0,0,180,180
顔絵_服_笑顔_71,71_顔.webp,180,0,180,180
顔絵_服_怒り_71,71_顔.webp,360,0,180,180
顔絵_服_発情_71,71_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_71,71_顔.webp,0,180,180,180
顔絵_裸_笑顔_71,71_顔.webp,180,180,180,180
顔絵_裸_怒り_71,71_顔.webp,360,180,180,180
顔絵_裸_発情_71,71_顔.webp,900,180,180,180
顔絵_裸_オナニー_71,71_顔.webp,720,180,180,180
顔絵_裸_愛撫_71,71_顔.webp,0,360,180,180
顔絵_裸_性交_71,71_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_71,71_顔.webp,540,0,180,180
顔絵_吐息_71,71_顔.webp,360,360,180,180
顔絵_汗_71,71_顔.webp,540,360,180,180
;差分
顔絵_服_通常_71_大,71_顔大.webp,0,0,180,180
顔絵_服_笑顔_71_大,71_顔大.webp,180,0,180,180
顔絵_服_怒り_71_大,71_顔大.webp,360,0,180,180
顔絵_服_発情_71_大,71_顔大.webp,900,0,180,180
顔絵_裸_通常_71_大,71_顔大.webp,0,180,180,180
顔絵_裸_笑顔_71_大,71_顔大.webp,180,180,180,180
顔絵_裸_怒り_71_大,71_顔大.webp,360,180,180,180
顔絵_裸_発情_71_大,71_顔大.webp,900,180,180,180
顔絵_裸_オナニー_71_大,71_顔大.webp,720,180,180,180
顔絵_裸_愛撫_71_大,71_顔大.webp,0,360,180,180
顔絵_裸_性交_71_大,71_顔大.webp,180,360,180,180
顔絵_照れ_71_大,71_顔大.webp,540,0,180,180
顔絵_吐息_71_大,71_顔大.webp,360,360,180,180
顔絵_汗_71_大,71_顔大.webp,540,360,180,180

;------------------------------------------------------------
;72_永琳
;------------------------------------------------------------
;服
顔絵_服_通常_72,72_顔.webp,0,0,180,180
顔絵_服_笑顔_72,72_顔.webp,180,0,180,180
顔絵_服_怒り_72,72_顔.webp,360,0,180,180
顔絵_服_発情_72,72_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_72,72_顔.webp,0,180,180,180
顔絵_裸_笑顔_72,72_顔.webp,180,180,180,180
顔絵_裸_怒り_72,72_顔.webp,360,180,180,180
顔絵_裸_発情_72,72_顔.webp,900,180,180,180
顔絵_裸_オナニー_72,72_顔.webp,720,180,180,180
顔絵_裸_愛撫_72,72_顔.webp,0,360,180,180
顔絵_裸_性交_72,72_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_72,72_顔.webp,540,0,180,180
顔絵_吐息_72,72_顔.webp,360,360,180,180
顔絵_汗_72,72_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;73_蛮奇
;------------------------------------------------------------
;服
顔絵_服_通常_73,73_顔.webp,0,0,180,180
顔絵_服_笑顔_73,73_顔.webp,180,0,180,180
顔絵_服_怒り_73,73_顔.webp,360,0,180,180
顔絵_服_発情_73,73_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_73,73_顔.webp,0,180,180,180
顔絵_裸_笑顔_73,73_顔.webp,180,180,180,180
顔絵_裸_怒り_73,73_顔.webp,360,180,180,180
顔絵_裸_発情_73,73_顔.webp,900,180,180,180
顔絵_裸_オナニー_73,73_顔.webp,720,180,180,180
顔絵_裸_愛撫_73,73_顔.webp,0,360,180,180
顔絵_裸_性交_73,73_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_73,73_顔.webp,540,0,180,180
顔絵_吐息_73,73_顔.webp,360,360,180,180
顔絵_汗_73,73_顔.webp,540,360,180,180
;差分
顔絵_服_巨乳拆分_73,73_巨.webp,0,0,180,180
顔絵_裸_巨乳拆分_73,73_巨.webp,0,180,180,180

;------------------------------------------------------------
;74_レティ
;------------------------------------------------------------
;服
顔絵_服_通常_74,74_顔.webp,0,0,180,180
顔絵_服_笑顔_74,74_顔.webp,180,0,180,180
顔絵_服_怒り_74,74_顔.webp,360,0,180,180
顔絵_服_発情_74,74_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_74,74_顔.webp,0,180,180,180
顔絵_裸_笑顔_74,74_顔.webp,180,180,180,180
顔絵_裸_怒り_74,74_顔.webp,360,180,180,180
顔絵_裸_発情_74,74_顔.webp,900,180,180,180
顔絵_裸_オナニー_74,74_顔.webp,720,180,180,180
顔絵_裸_愛撫_74,74_顔.webp,0,360,180,180
顔絵_裸_性交_74,74_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_74,74_顔.webp,540,0,180,180
顔絵_裸照れ_74,74_顔.webp,540,180,180,180
顔絵_裸吐息_74,74_顔.webp,360,360,180,180
顔絵_裸汗_74,74_顔.webp,540,360,180,180
;差分
顔絵_服_爆乳拆分_74,74_爆.webp,0,0,180,180
顔絵_裸_爆乳拆分_74,74_爆.webp,0,180,180,180

;------------------------------------------------------------
;75_メディスン
;------------------------------------------------------------
;服
顔絵_服_通常_75,75_顔.webp,0,0,180,180
顔絵_服_笑顔_75,75_顔.webp,180,0,180,180
顔絵_服_怒り_75,75_顔.webp,360,0,180,180
顔絵_服_発情_75,75_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_75,75_顔.webp,0,180,180,180
顔絵_裸_笑顔_75,75_顔.webp,180,180,180,180
顔絵_裸_怒り_75,75_顔.webp,360,180,180,180
顔絵_裸_発情_75,75_顔.webp,900,180,180,180
顔絵_裸_オナニー_75,75_顔.webp,720,180,180,180
顔絵_裸_愛撫_75,75_顔.webp,0,360,180,180
顔絵_裸_性交_75,75_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_75,75_顔.webp,540,0,180,180
顔絵_吐息_75,75_顔.webp,360,360,180,180
顔絵_汗_75,75_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;76_小町
;------------------------------------------------------------
;服
顔絵_服_通常_76,76_顔.webp,0,0,180,180
顔絵_服_笑顔_76,76_顔.webp,180,0,180,180
顔絵_服_怒り_76,76_顔.webp,360,0,180,180
顔絵_服_発情_76,76_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_76,76_顔.webp,0,180,180,180
顔絵_裸_笑顔_76,76_顔.webp,180,180,180,180
顔絵_裸_怒り_76,76_顔.webp,360,180,180,180
顔絵_裸_発情_76,76_顔.webp,900,180,180,180
顔絵_裸_オナニー_76,76_顔.webp,720,180,180,180
顔絵_裸_愛撫_76,76_顔.webp,0,360,180,180
顔絵_裸_性交_76,76_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_76,76_顔.webp,540,0,180,180
顔絵_吐息_76,76_顔.webp,360,360,180,180
顔絵_汗_76,76_顔.webp,540,360,180,180
顔絵_母乳_76,76_顔.webp,720,360,180,180
顔絵_妊娠母乳_76,76_妊娠.webp,540,0,180,180
;妊娠差分
顔絵_妊娠服_通常_76,76_妊娠.webp,0,0,180,180
顔絵_妊娠服_笑顔_76,76_妊娠.webp,180,0,180,180
顔絵_妊娠服_怒り_76,76_妊娠.webp,360,0,180,180
顔絵_妊娠服_発情_76,76_妊娠.webp,540,180,180,180
顔絵_妊娠裸_通常_76,76_妊娠.webp,0,180,180,180
顔絵_妊娠裸_笑顔_76,76_妊娠.webp,180,180,180,180
顔絵_妊娠裸_怒り_76,76_妊娠.webp,360,180,180,180
顔絵_妊娠裸_発情_76,76_妊娠.webp,540,360,180,180
顔絵_妊娠裸_オナニー_76,76_妊娠.webp,360,360,180,180
顔絵_妊娠裸_愛撫_76,76_妊娠.webp,0,360,180,180
顔絵_妊娠裸_性交_76,76_妊娠.webp,180,360,180,180
;はだけ差分
顔絵_服_はだけ_通常_76,76_顔_はだけ服.webp,0,0,180,180
顔絵_服_はだけ_笑顔_76,76_顔_はだけ服.webp,180,0,180,180
顔絵_服_はだけ_怒り_76,76_顔_はだけ服.webp,360,0,180,180
顔絵_服_はだけ_発情_76,76_顔_はだけ服.webp,900,0,180,180

;------------------------------------------------------------
;77_静葉
;------------------------------------------------------------
;服
顔絵_服_通常_77,77_顔.webp,0,0,180,180
顔絵_服_笑顔_77,77_顔.webp,180,0,180,180
顔絵_服_怒り_77,77_顔.webp,360,0,180,180
顔絵_服_発情_77,77_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_77,77_顔.webp,0,180,180,180
顔絵_裸_笑顔_77,77_顔.webp,180,180,180,180
顔絵_裸_怒り_77,77_顔.webp,360,180,180,180
顔絵_裸_発情_77,77_顔.webp,900,180,180,180
顔絵_裸_オナニー_77,77_顔.webp,720,180,180,180
顔絵_裸_愛撫_77,77_顔.webp,0,540,180,180
顔絵_裸_性交_77,77_顔.webp,180,540,180,180
;エフェクト
顔絵_照れ_77,77_顔.webp,540,0,180,180
顔絵_裸照れ_77,77_顔.webp,540,180,180,180
顔絵_吐息_77,77_顔.webp,360,540,180,180
顔絵_汗_77,77_顔.webp,540,540,180,180
;差分
顔絵_服_通常_77_秋服,77_顔_秋服.webp,0,0,180,180
顔絵_服_笑顔_77_秋服,77_顔_秋服.webp,180,0,180,180
顔絵_服_怒り_77_秋服,77_顔_秋服.webp,360,0,180,180
顔絵_服_発情_77_秋服,77_顔_秋服.webp,900,0,180,180
顔絵_裸_通常_77_秋服,77_顔_秋服.webp,0,180,180,180
顔絵_裸_笑顔_77_秋服,77_顔_秋服.webp,180,180,180,180
顔絵_裸_怒り_77_秋服,77_顔_秋服.webp,360,180,180,180
顔絵_裸_発情_77_秋服,77_顔_秋服.webp,900,180,180,180
顔絵_裸_オナニー_77_秋服,77_顔_秋服.webp,720,180,180,180
顔絵_裸_愛撫_77_秋服,77_顔_秋服.webp,0,360,180,180
顔絵_裸_性交_77_秋服,77_顔_秋服.webp,180,360,180,180
顔絵_照れ_77_秋服,77_顔_秋服.webp,540,0,180,180
顔絵_吐息_77_秋服,77_顔_秋服.webp,360,360,180,180
顔絵_汗_77_秋服,77_顔_秋服.webp,540,360,180,180

;------------------------------------------------------------
;78_穣子
;------------------------------------------------------------
;服
顔絵_服_通常_78,78_顔.webp,0,0,180,180
顔絵_服_笑顔_78,78_顔.webp,180,0,180,180
顔絵_服_怒り_78,78_顔.webp,360,0,180,180
顔絵_服_発情_78,78_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_78,78_顔.webp,0,180,180,180
顔絵_裸_笑顔_78,78_顔.webp,180,180,180,180
顔絵_裸_怒り_78,78_顔.webp,360,180,180,180
顔絵_裸_発情_78,78_顔.webp,900,180,180,180
顔絵_裸_オナニー_78,78_顔.webp,720,180,180,180
顔絵_裸_愛撫_78,78_顔.webp,0,540,180,180
顔絵_裸_性交_78,78_顔.webp,180,540,180,180
;エフェクト
顔絵_照れ_78,78_顔.webp,540,0,180,180
顔絵_裸照れ_78,78_顔.webp,540,180,180,180
顔絵_吐息_78,78_顔.webp,360,540,180,180
顔絵_汗_78,78_顔.webp,540,540,180,180
;差分
顔絵_服_通常_78_秋服,78_顔_秋服.webp,0,0,180,180
顔絵_服_笑顔_78_秋服,78_顔_秋服.webp,180,0,180,180
顔絵_服_怒り_78_秋服,78_顔_秋服.webp,360,0,180,180
顔絵_服_発情_78_秋服,78_顔_秋服.webp,900,0,180,180
顔絵_裸_通常_78_秋服,78_顔_秋服.webp,0,180,180,180
顔絵_裸_笑顔_78_秋服,78_顔_秋服.webp,180,180,180,180
顔絵_裸_怒り_78_秋服,78_顔_秋服.webp,360,180,180,180
顔絵_裸_発情_78_秋服,78_顔_秋服.webp,900,180,180,180
顔絵_裸_オナニー_78_秋服,78_顔_秋服.webp,720,180,180,180
顔絵_裸_愛撫_78_秋服,78_顔_秋服.webp,0,360,180,180
顔絵_裸_性交_78_秋服,78_顔_秋服.webp,180,360,180,180
顔絵_照れ_78_秋服,78_顔_秋服.webp,540,0,180,180
顔絵_吐息_78_秋服,78_顔_秋服.webp,360,360,180,180
顔絵_汗_78_秋服,78_顔_秋服.webp,540,360,180,180

;------------------------------------------------------------
;79_雛
;------------------------------------------------------------
;服
顔絵_服_通常_79,79_顔.webp,0,0,180,180
顔絵_服_笑顔_79,79_顔.webp,180,0,180,180
顔絵_服_怒り_79,79_顔.webp,360,0,180,180
顔絵_服_発情_79,79_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_79,79_顔.webp,0,180,180,180
顔絵_裸_笑顔_79,79_顔.webp,180,180,180,180
顔絵_裸_怒り_79,79_顔.webp,360,180,180,180
顔絵_裸_発情_79,79_顔.webp,900,180,180,180
顔絵_裸_オナニー_79,79_顔.webp,720,180,180,180
顔絵_裸_愛撫_79,79_顔.webp,0,360,180,180
顔絵_裸_性交_79,79_顔.webp,180,360,180,180
;体形拆分
顔絵_服_爆乳拆分_79,79_爆.webp,0,0,180,180
顔絵_裸_爆乳拆分_79,79_爆.webp,0,180,180,180
;エフェクト
顔絵_照れ_79,79_顔.webp,540,0,180,180
顔絵_吐息_79,79_顔.webp,360,360,180,180
顔絵_汗_79,79_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;80_阿求
;------------------------------------------------------------
;服
顔絵_服_通常_80,80_顔.webp,0,0,180,180
顔絵_服_笑顔_80,80_顔.webp,180,0,180,180
顔絵_服_怒り_80,80_顔.webp,360,0,180,180
顔絵_服_発情_80,80_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_80,80_顔.webp,0,180,180,180
顔絵_裸_笑顔_80,80_顔.webp,180,180,180,180
顔絵_裸_怒り_80,80_顔.webp,360,180,180,180
顔絵_裸_発情_80,80_顔.webp,900,180,180,180
顔絵_裸_オナニー_80,80_顔.webp,720,180,180,180
顔絵_裸_愛撫_80,80_顔.webp,0,540,180,180
顔絵_裸_性交_80,80_顔.webp,180,540,180,180
;特殊服装
顔絵_服_日替わり_通常_80,80_顔.webp,0,360,180,180
顔絵_服_日替わり_笑顔_80,80_顔.webp,180,360,180,180
顔絵_服_日替わり_怒り_80,80_顔.webp,360,360,180,180
;顔絵_服_日替わり_発情_80,80_顔.webp,900,360,180,180
顔絵_服_日替わり_発情_80,80_顔.webp,900,0,180,180
;エフェクト
顔絵_照れ_80,80_顔.webp,540,0,180,180
顔絵_吐息_80,80_顔.webp,360,540,180,180
顔絵_汗_80,80_顔.webp,540,540,180,180
;差分

;------------------------------------------------------------
;81_蓮子
;------------------------------------------------------------
;服
顔絵_服_通常_81,81_顔.webp,0,0,180,180
顔絵_服_笑顔_81,81_顔.webp,180,0,180,180
顔絵_服_怒り_81,81_顔.webp,360,0,180,180
顔絵_服_発情_81,81_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_81,81_顔.webp,0,180,180,180
顔絵_裸_笑顔_81,81_顔.webp,180,180,180,180
顔絵_裸_怒り_81,81_顔.webp,360,180,180,180
顔絵_裸_発情_81,81_顔.webp,900,180,180,180
顔絵_裸_オナニー_81,81_顔.webp,720,180,180,180
顔絵_裸_愛撫_81,81_顔.webp,0,540,180,180
顔絵_裸_性交_81,81_顔.webp,180,540,180,180
;特殊服装
顔絵_服_夏服_通常_81,81_顔.webp,0,360,180,180
顔絵_服_夏服_笑顔_81,81_顔.webp,180,360,180,180
顔絵_服_夏服_怒り_81,81_顔.webp,360,360,180,180
顔絵_服_夏服_発情_81,81_顔.webp,900,360,180,180
;エフェクト
顔絵_照れ_81,81_顔.webp,540,0,180,180
顔絵_吐息_81,81_顔.webp,360,540,180,180
顔絵_汗_81,81_顔.webp,540,540,180,180
;差分

;------------------------------------------------------------
;82_メリー
;------------------------------------------------------------
;服
顔絵_服_通常_82,82_顔.webp,0,0,180,180
顔絵_服_笑顔_82,82_顔.webp,180,0,180,180
顔絵_服_怒り_82,82_顔.webp,360,0,180,180
顔絵_服_発情_82,82_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_82,82_顔.webp,0,180,180,180
顔絵_裸_笑顔_82,82_顔.webp,180,180,180,180
顔絵_裸_怒り_82,82_顔.webp,360,180,180,180
顔絵_裸_発情_82,82_顔.webp,900,180,180,180
顔絵_裸_オナニー_82,82_顔.webp,720,180,180,180
顔絵_裸_愛撫_82,82_顔.webp,0,540,180,180
顔絵_裸_性交_82,82_顔.webp,180,540,180,180
;特殊服装
顔絵_服_夏服_通常_82,82_顔.webp,0,360,180,180
顔絵_服_夏服_笑顔_82,82_顔.webp,180,360,180,180
顔絵_服_夏服_怒り_82,82_顔.webp,360,360,180,180
顔絵_服_夏服_発情_82,82_顔.webp,900,360,180,180
;エフェクト
顔絵_照れ_82,82_顔.webp,540,0,180,180
顔絵_吐息_82,82_顔.webp,360,540,180,180
顔絵_汗_82,82_顔.webp,540,540,180,180
;差分

;------------------------------------------------------------
;83_キスメ
;------------------------------------------------------------
;服
顔絵_服_通常_83,83_顔.webp,0,0,180,180
顔絵_服_笑顔_83,83_顔.webp,180,0,180,180
顔絵_服_怒り_83,83_顔.webp,360,0,180,180
顔絵_服_発情_83,83_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_83,83_顔.webp,0,180,180,180
顔絵_裸_笑顔_83,83_顔.webp,180,180,180,180
顔絵_裸_怒り_83,83_顔.webp,360,180,180,180
顔絵_裸_発情_83,83_顔.webp,900,180,180,180
顔絵_裸_オナニー_83,83_顔.webp,720,180,180,180
顔絵_裸_愛撫_83,83_顔.webp,0,360,180,180
顔絵_裸_性交_83,83_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_83,83_顔.webp,540,0,180,180
顔絵_吐息_83,83_顔.webp,360,360,180,180
顔絵_汗_83,83_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;84_ヤマメ
;------------------------------------------------------------
;服
顔絵_服_通常_84,84_顔.webp,0,0,180,180
顔絵_服_笑顔_84,84_顔.webp,180,0,180,180
顔絵_服_怒り_84,84_顔.webp,360,0,180,180
顔絵_服_発情_84,84_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_84,84_顔.webp,0,180,180,180
顔絵_裸_笑顔_84,84_顔.webp,180,180,180,180
顔絵_裸_怒り_84,84_顔.webp,360,180,180,180
顔絵_裸_発情_84,84_顔.webp,900,180,180,180
顔絵_裸_オナニー_84,84_顔.webp,720,180,180,180
顔絵_裸_愛撫_84,84_顔.webp,0,360,180,180
顔絵_裸_性交_84,84_顔.webp,180,360,180,180
;体形拆分
顔絵_裸_巨乳拆分_84,84_巨.webp,0,0,180,180
顔絵_裸_並乳拆分_84,ダミー.webp,0,0,1,1
;エフェクト
顔絵_照れ_84,84_顔.webp,540,0,180,180
顔絵_吐息_84,84_顔.webp,360,360,180,180
顔絵_汗_84,84_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;85_一輪
;------------------------------------------------------------
;服
顔絵_服_通常_85,85_顔.webp,0,0,180,180
顔絵_服_笑顔_85,85_顔.webp,180,0,180,180
顔絵_服_怒り_85,85_顔.webp,360,0,180,180
顔絵_服_発情_85,85_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_85,85_顔.webp,0,180,180,180
顔絵_裸_笑顔_85,85_顔.webp,180,180,180,180
顔絵_裸_怒り_85,85_顔.webp,360,180,180,180
顔絵_裸_発情_85,85_顔.webp,900,180,180,180
顔絵_裸_オナニー_85,85_顔.webp,720,180,180,180
顔絵_裸_愛撫_85,85_顔.webp,0,360,180,180
顔絵_裸_性交_85,85_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_85,85_顔.webp,540,0,180,180
顔絵_裸照れ_85,85_顔.webp,540,0,180,180
顔絵_吐息_85,85_顔.webp,360,360,180,180
顔絵_汗_85,85_顔.webp,540,360,180,180
顔絵_お口_85,85_顔.webp,720,360,180,180
顔絵_ぶっかけ_85,85_顔.webp,900,360,180,180
;差分

;------------------------------------------------------------
;86_ムラサ
;------------------------------------------------------------
;服
顔絵_服_通常_86,86_顔.webp,0,0,180,180
顔絵_服_笑顔_86,86_顔.webp,180,0,180,180
顔絵_服_怒り_86,86_顔.webp,360,0,180,180
顔絵_服_発情_86,86_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_86,86_顔.webp,0,180,180,180
顔絵_裸_笑顔_86,86_顔.webp,180,180,180,180
顔絵_裸_怒り_86,86_顔.webp,360,180,180,180
顔絵_裸_発情_86,86_顔.webp,900,180,180,180
顔絵_裸_オナニー_86,86_顔.webp,720,180,180,180
顔絵_裸_愛撫_86,86_顔.webp,0,360,180,180
顔絵_裸_性交_86,86_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_86,86_顔.webp,540,0,180,180
顔絵_裸照れ_86,86_顔.webp,540,0,180,180
顔絵_裸吐息_86,86_顔.webp,360,360,180,180
顔絵_裸汗_86,86_顔.webp,540,360,180,180
顔絵_お口_86,86_顔.webp,900,360,180,180
顔絵_ぶっかけ_86,86_顔.webp,720,360,180,180
顔絵_母乳_86,86_顔.webp,540,180,180,180
;差分

;------------------------------------------------------------
;87_星
;------------------------------------------------------------
;服
顔絵_服_通常_87,87_顔.webp,0,0,180,180
顔絵_服_笑顔_87,87_顔.webp,180,0,180,180
顔絵_服_怒り_87,87_顔.webp,360,0,180,180
顔絵_服_発情_87,87_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_87,87_顔.webp,0,180,180,180
顔絵_裸_笑顔_87,87_顔.webp,180,180,180,180
顔絵_裸_怒り_87,87_顔.webp,360,180,180,180
顔絵_裸_発情_87,87_顔.webp,900,180,180,180
顔絵_裸_オナニー_87,87_顔.webp,720,180,180,180
顔絵_裸_愛撫_87,87_顔.webp,0,360,180,180
顔絵_裸_性交_87,87_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_87,87_顔.webp,540,0,180,180
顔絵_裸照れ_87,87_顔.webp,540,0,180,180
顔絵_吐息_87,87_顔.webp,360,360,180,180
顔絵_汗_87,87_顔.webp,540,360,180,180
顔絵_お口_87,87_顔.webp,900,360,180,180
顔絵_ぶっかけ_87,87_顔.webp,720,360,180,180
顔絵_母乳_87,87_顔.webp,540,180,180,180
;差分

;------------------------------------------------------------
;88_響子
;------------------------------------------------------------
;服
顔絵_服_通常_88,88_顔.webp,0,0,180,180
顔絵_服_笑顔_88,88_顔.webp,180,0,180,180
顔絵_服_怒り_88,88_顔.webp,360,0,180,180
顔絵_服_発情_88,88_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_88,88_顔.webp,0,180,180,180
顔絵_裸_笑顔_88,88_顔.webp,180,180,180,180
顔絵_裸_怒り_88,88_顔.webp,360,180,180,180
顔絵_裸_発情_88,88_顔.webp,900,180,180,180
顔絵_裸_オナニー_88,88_顔.webp,720,180,180,180
顔絵_裸_愛撫_88,88_顔.webp,0,540,180,180
顔絵_裸_性交_88,88_顔.webp,180,540,180,180
;特殊服装
顔絵_服_ライブ_通常_88,88_顔.webp,0,360,180,180
顔絵_服_ライブ_笑顔_88,88_顔.webp,180,360,180,180
顔絵_服_ライブ_怒り_88,88_顔.webp,360,360,180,180
;エフェクト
顔絵_照れ_88,88_顔.webp,540,0,180,180
顔絵_吐息_88,88_顔.webp,360,540,180,180
顔絵_汗_88,88_顔.webp,540,540,180,180
顔絵_お口_88,88_顔.webp,900,540,180,180
顔絵_ぶっかけ_88,88_顔.webp,720,540,180,180
;差分
顔絵_ライブ照れ_88,88_顔.webp,540,360,180,180

;------------------------------------------------------------
;89_芳香
;------------------------------------------------------------
;服
顔絵_服_通常_89,89_顔.webp,0,0,180,180
顔絵_服_笑顔_89,89_顔.webp,180,0,180,180
顔絵_服_怒り_89,89_顔.webp,360,0,180,180
顔絵_服_発情_89,89_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_89,89_顔.webp,0,180,180,180
顔絵_裸_笑顔_89,89_顔.webp,180,180,180,180
顔絵_裸_怒り_89,89_顔.webp,360,180,180,180
顔絵_裸_発情_89,89_顔.webp,900,180,180,180
顔絵_裸_オナニー_89,89_顔.webp,720,180,180,180
顔絵_裸_愛撫_89,89_顔.webp,0,360,180,180
顔絵_裸_性交_89,89_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_89,89_顔.webp,540,0,180,180
顔絵_吐息_89,89_顔.webp,360,360,180,180
顔絵_汗_89,89_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;90_青娥
;------------------------------------------------------------
;服
顔絵_服_通常_90,90_顔.webp,0,0,180,180
顔絵_服_笑顔_90,90_顔.webp,180,0,180,180
顔絵_服_怒り_90,90_顔.webp,360,0,180,180
顔絵_服_発情_90,90_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_90,90_顔.webp,0,180,180,180
顔絵_裸_笑顔_90,90_顔.webp,180,180,180,180
顔絵_裸_怒り_90,90_顔.webp,360,180,180,180
顔絵_裸_発情_90,90_顔.webp,900,180,180,180
顔絵_裸_オナニー_90,90_顔.webp,720,180,180,180
顔絵_裸_愛撫_90,90_顔.webp,0,360,180,180
顔絵_裸_性交_90,90_顔.webp,180,360,180,180
;体形拆分
顔絵_裸_爆乳拆分_90,90_爆.webp,0,0,180,180
;エフェクト
顔絵_照れ_90,90_顔.webp,540,0,180,180
顔絵_裸照れ_90,90_顔.webp,540,180,180,180
顔絵_裸吐息_90,90_顔.webp,360,360,180,180
